0,1,2,3,4,5,6
0.8822692632675171,0.9150039553642273,0.38286375999450684,0.9593056440353394,0.3904482126235962,0.8822692632675171,4.479633993345462
0.600895345211029,0.2565724849700928,0.7936413288116455,0.9407714605331421,0.13318592309951782,0.600895345211029,3.915838666358167
0.9345980882644653,0.5935796499252319,0.8694044351577759,0.5677152872085571,0.7410940527915955,0.9345980882644653,4.635909902862099
0.42940449714660645,0.8854429125785828,0.5739044547080994,0.2665800452232361,0.6274491548538208,0.42940449714660645,4.6509734732817405
0.26963168382644653,0.4413635730743408,0.2969208359718323,0.831685483455658,0.10531491041183472,0.26963168382644653,3.6353807210635596
0.26949483156204224,0.3588126301765442,0.19936376810073853,0.5471915602684021,0.006160438060760498,0.26949483156204224,2.529607364457179
0.951554536819458,0.07526588439941406,0.8860136866569519,0.5832095742225647,0.3376477360725403,0.951554536819458,3.0029465882312665
0.8089749813079834,0.5779253840446472,0.9039816856384277,0.5546598434448242,0.34231340885162354,0.8089749813079834,4.085544912542958
0.634341835975647,0.36441028118133545,0.710428774356842,0.9464110732078552,0.7890297770500183,0.634341835975647,5.167818303630114
0.281413733959198,0.788632333278656,0.5894631147384644,0.7539175152778625,0.19524747133255005,0.281413733959198,4.9115753981209105
0.005045771598815918,0.30681973695755005,0.11648857593536377,0.9102694392204285,0.6440156698226929,0.005045771598815918,5.2837619132222
0.7071067690849304,0.6581305861473083,0.4913020133972168,0.8913041353225708,0.1447432041168213,0.7071067690849304,3.8718020577614247
0.5314818620681763,0.1587299108505249,0.6541759967803955,0.32780885696411133,0.6532081365585327,0.5314818620681763,3.4002592304253154
0.3958292603492737,0.9146959185600281,0.20364904403686523,0.20180100202560425,0.20178300142288208,0.3958292603492737,3.1009795657364707
0.9497213959693909,0.6666255593299866,0.9811253547668457,0.08736187219619751,0.00406193733215332,0.9497213959693909,2.7530234207630264
0.10881811380386353,0.16365545988082886,0.7025200724601746,0.6790379285812378,0.9154621958732605,0.10881811380386353,5.693139055348322
0.24178731441497803,0.1591441035270691,0.7652890682220459,0.2978977560997009,0.8034619092941284,0.24178731441497803,4.398783226407164
0.38134968280792236,0.786022961139679,0.11151599884033203,0.2476751208305359,0.652438223361969,0.38134968280792236,3.657705972542532
0.6057037711143494,0.3725206255912781,0.7980347275733948,0.8399046063423157,0.13741332292556763,0.6057037711143494,3.9531145550928937
0.2330659031867981,0.9578309655189514,0.3312837481498718,0.3227418065071106,0.016202688217163086,0.2330659031867981,3.6206278925960746
0.21366488933563232,0.6249018311500549,0.43400341272354126,0.13705700635910034,0.5117283463478088,0.21366488933563232,3.825136051528309
0.15845924615859985,0.07580167055130005,0.2246686816215515,0.06239396333694458,0.1816309690475464,0.15845924615859985,1.631321540098089
0.9998044371604919,0.5944374799728394,0.6540798544883728,0.033657848834991455,0.17161309719085693,0.9998044371604919,2.2045802184695003
0.3335720896720886,0.5781855583190918,0.06003934144973755,0.28456348180770874,0.20066571235656738,0.3335720896720886,2.4429831689870003
0.5013856291770935,0.313948392868042,0.4653521180152893,0.1611851453781128,0.15680241584777832,0.5013856291770935,2.150089727472584
0.20829910039901733,0.32885128259658813,0.10535955429077148,0.9192349314689636,0.400767982006073,0.20829910039901733,3.931869279855012
0.9301983714103699,0.6557910442352295,0.07660150527954102,0.846017599105835,0.36242759227752686,0.9301983714103699,3.132546623619455
0.3083369731903076,0.08496475219726562,0.0029196739196777344,0.6430553197860718,0.3907780647277832,0.3083369731903076,2.4814937913029174
0.694661557674408,0.08966827392578125,0.8712145686149597,0.13297313451766968,0.4136633276939392,0.694661557674408,2.6452367526957676
0.6044348478317261,0.758125901222229,0.9036551713943481,0.955479621887207,0.10353893041610718,0.6044348478317261,5.04703083425955
0.6258336305618286,0.2849370241165161,0.4452075958251953,0.1257549524307251,0.9554293155670166,0.6258336305618286,3.2932407638217596
0.13302475214004517,0.7672256231307983,0.6757197976112366,0.662477970123291,0.22967690229415894,0.13302475214004517,5.341871738989408
0.9544757604598999,0.6098752021789551,0.5643200278282166,0.05937260389328003,0.7098942399024963,0.9544757604598999,3.1082372815222197
0.4249897003173828,0.27093786001205444,0.9294732809066772,0.6114743947982788,0.2233617901802063,0.4249897003173828,4.039453311598396
0.2469305396080017,0.4761221408843994,0.779180645942688,0.3722330927848816,0.21471256017684937,0.2469305396080017,4.017906740448272
0.32877856492996216,0.12646257877349854,0.6783162355422974,0.8870201110839844,0.02927982807159424,0.32877856492996216,3.6067457104970013
0.6161253452301025,0.7582958936691284,0.5906646847724915,0.3219376802444458,0.7609710693359375,0.6161253452301025,4.474862958135858
0.7627565860748291,0.6869636178016663,0.41213929653167725,0.36759936809539795,0.5534904599189758,0.7627565860748291,3.4887820092933217
0.4116729497909546,0.35099947452545166,0.819603443145752,0.9296997785568237,0.45050132274627686,0.4116729497909546,5.07365864925485
0.3880515694618225,0.5072961449623108,0.4701458811759949,0.6202056407928467,0.640116810798645,0.3880515694618225,4.504649974646024
0.045871615409851074,0.31548112630844116,0.9210647344589233,0.6947774887084961,0.47513121366500854,0.045871615409851074,5.872079662761417
0.1985471248626709,0.19409745931625366,0.052116572856903076,0.33701878786087036,0.6688520908355713,0.1985471248626709,2.946620944340915
0.8188108205795288,0.7308486700057983,0.05802798271179199,0.1993187665939331,0.4210916757583618,0.8188108205795288,2.3228768225673226
0.9836747646331787,0.5723287463188171,0.3705146312713623,0.7068576216697693,0.3095592260360718,0.9836747646331787,3.1018136325730117
0.17637217044830322,0.8649436235427856,0.2726491093635559,0.39976662397384644,0.0025978684425354004,0.17637217044830322,3.5775003726797507
0.834635317325592,0.8788173198699951,0.6822240948677063,0.15136289596557617,0.006530046463012695,0.834635317325592,2.8519950022630653
0.09391051530838013,0.8728501200675964,0.7400528788566589,0.920752227306366,0.7619349360466003,0.09391051530838013,7.526109756205373
0.6265460848808289,0.495103657245636,0.11974698305130005,0.07161390781402588,0.032325685024261475,0.6265460848808289,1.3367135789564935
0.7046809792518616,0.25451600551605225,0.39937371015548706,0.21224737167358398,0.40888822078704834,0.7046809792518616,2.2176635015155393
0.14808255434036255,0.1732921600341797,0.6658554077148438,0.35140180587768555,0.8086715936660767,0.14808255434036255,4.5959199152239485
0.33959561586380005,0.13321638107299805,0.41178053617477417,0.2576262950897217,0.3470292091369629,0.33959561586380005,2.483072311988259
0.02400219440460205,0.7797454595565796,0.15189772844314575,0.7513088583946228,0.7268921136856079,0.02400219440460205,6.029535456403648
0.8572163581848145,0.1164739727973938,0.8595983982086182,0.2636241912841797,0.6855345964431763,0.8572163581848145,3.1939018806380117
0.9695573449134827,0.4294840693473816,0.4961332678794861,0.38488471508026123,0.08250772953033447,0.9695573449134827,2.1321696660143474
0.7399514317512512,0.003641068935394287,0.8103999495506287,0.8741125464439392,0.9728531837463379,0.7399514317512512,4.713449695676443
0.3820602297782898,0.08917903900146484,0.6124151349067688,0.7762136459350586,0.0023456215858459473,0.3820602297782898,3.0440899424909102
0.38650816679000854,0.20027226209640503,0.4562681317329407,0.25389325618743896,0.2956162095069885,0.38650816679000854,2.515554824125028
0.3412705659866333,0.024847984313964844,0.9102537631988525,0.9191656112670898,0.4215654730796814,0.3412705659866333,4.675359614573658
0.44305896759033203,0.2959400415420532,0.048468589782714844,0.013427793979644775,0.685829222202301,0.44305896759033203,2.130269393351057
0.2254769206047058,0.1785615086555481,0.4609884023666382,0.3334944248199463,0.3382396101951599,0.2254769206047058,3.00660843826202
0.5160655975341797,0.39394378662109375,0.3278437852859497,0.2605970501899719,0.09308630228042603,0.5160655975341797,2.0913344862633636
0.9192535877227783,0.2999064326286316,0.6324897408485413,0.3265170454978943,0.5406306385993958,0.9192535877227783,2.8946090007480345
0.9661502242088318,0.7303613424301147,0.06670016050338745,0.6984513998031616,0.9746214151382446,0.9661502242088318,4.040696321428898
0.6315416693687439,0.8352123498916626,0.9929437637329102,0.42338550090789795,0.6037772297859192,0.6315416693687439,5.259089710769089
0.15248245000839233,0.3969614505767822,0.8702918887138367,0.7563229203224182,0.18360549211502075,0.15248245000839233,5.012358892886172
0.09905749559402466,0.1583181619644165,0.006561160087585449,0.11418050527572632,0.3763512969017029,0.09905749559402466,1.9795638189453566
0.8374385833740234,0.5836911201477051,0.11969727277755737,0.09888803958892822,0.748737633228302,0.8374385833740234,2.550731266189045
0.128079354763031,0.43843626976013184,0.739853024482727,0.268593966960907,0.4454800486564636,0.128079354763031,4.437197031830568
0.4564777612686157,0.3817083239555359,0.2464839220046997,0.05428081750869751,0.09582149982452393,0.4564777612686157,1.6305180329145448
0.23226916790008545,0.9829188585281372,0.258492648601532,0.16423600912094116,0.6211971044540405,0.23226916790008545,4.423954369135762
0.637805163860321,0.7739548683166504,0.8800601959228516,0.778437077999115,0.004249513149261475,0.637805163860321,4.449201684894129
0.5443443059921265,0.8028765320777893,0.45378726720809937,0.20536041259765625,0.9766699075698853,0.5443443059921265,4.607914319406736
0.3129860758781433,0.21532773971557617,0.049222469329833984,0.5223341584205627,0.7215665578842163,0.3129860758781433,3.221297488539502
0.610681414604187,0.5988748669624329,0.12080627679824829,0.03305637836456299,0.5088046789169312,0.610681414604187,2.307430351154368
0.9559170603752136,0.7884606719017029,0.2088828682899475,0.43509572744369507,0.1314082145690918,0.9559170603752136,2.4403254950338122
0.2587882876396179,0.5905491709709167,0.7722692489624023,0.9141846299171448,0.04094696044921875,0.2587882876396179,4.9471330163268155
0.8343076109886169,0.14735394716262817,0.6872336268424988,0.9231226444244385,0.5070211887359619,0.8343076109886169,3.8405085143873747
0.9549044966697693,0.07397425174713135,0.30902040004730225,0.7916264533996582,0.3910660743713379,0.9549044966697693,2.4446146448665433
0.397649884223938,0.2916041612625122,0.8446530699729919,0.7452515959739685,0.6602250337600708,0.397649884223938,5.084346116468102
0.21901816129684448,0.09412521123886108,0.5540803074836731,0.6481394171714783,0.26914405822753906,0.21901816129684448,3.5271232106138917
0.3601011633872986,0.8376838564872742,0.5398298501968384,0.5225591659545898,0.3769497275352478,0.3601011633872986,4.638373996975243
0.04720515012741089,0.02987128496170044,0.26099246740341187,0.24583929777145386,0.6557767987251282,0.04720515012741089,3.2661140399188575
0.35444462299346924,0.30438894033432007,0.9767149090766907,0.674161434173584,0.856451153755188,0.35444462299346924,5.714906241110689
0.25794363021850586,0.29576659202575684,0.6837702393531799,0.16686242818832397,0.17314797639846802,0.25794363021850586,2.957164380554772
0.4758501648902893,0.31711965799331665,0.1251710057258606,0.7965794801712036,0.9020814299583435,0.4758501648902893,4.1533839904981225
0.5811116695404053,0.41294336318969727,0.036863505840301514,0.31788063049316406,0.627292811870575,0.5811116695404053,2.5878832802947134
0.7357654571533203,0.43679124116897583,0.302323579788208,0.7786130309104919,0.10180014371871948,0.7357654571533203,2.7954658755231416
0.816008985042572,0.306022584438324,0.5076526999473572,0.4011920690536499,0.5606194734573364,0.816008985042572,2.975974712585722
0.34890079498291016,0.8635634779930115,0.4870014190673828,0.8902997374534607,0.9807402491569519,0.34890079498291016,6.5521597124165805
0.2564045190811157,0.1352454423904419,0.9011510014533997,0.891806960105896,0.11822634935379028,0.2564045190811157,4.405713153814203
0.46134835481643677,0.006936848163604736,0.09070044755935669,0.5965712666511536,0.6330173015594482,0.46134835481643677,2.6301410677856345
0.6059905290603638,0.36391764879226685,0.9612888693809509,0.5714889764785767,0.20495760440826416,0.6059905290603638,3.8655099451582933
0.47169309854507446,0.620072603225708,0.675096333026886,0.14645957946777344,0.6873947978019714,0.47169309854507446,4.137654366232438
0.2445591688156128,0.0845298171043396,0.2268962860107422,0.9822046756744385,0.9274289011955261,0.2445591688156128,4.786304053649206
0.947742223739624,0.7935056090354919,0.8777247667312622,0.4330751299858093,0.22488605976104736,0.947742223739624,3.8086948156551883
0.7498282790184021,0.24090862274169922,0.16256707906723022,0.3403329849243164,0.6049296259880066,0.7498282790184021,2.2953213671518617
0.7573983073234558,0.30579549074172974,0.20571684837341309,0.5674465298652649,0.20528340339660645,0.7573983073234558,2.1731725178883448
0.17446929216384888,0.760625958442688,0.4160076975822449,0.9568924903869629,0.9863913059234619,0.17446929216384888,6.836931636814074
0.6495527625083923,0.6720788478851318,0.6151418685913086,0.5078304409980774,0.46363377571105957,0.6495527625083923,4.094427807807526
0.5068720579147339,0.686712384223938,0.964885413646698,0.3704204559326172,0.28864210844039917,0.5068720579147339,4.4263909100973615
